,r$_x$,r$_y$,r$_z$
4414,-54.81272745855607,-24.404198584547988,605.9000000000001
4415,-51.96152422706633,-29.999999999999982,605.9000000000001
4416,-48.54101966249685,-35.26711513754838,605.9000000000001
4417,-44.58868952864368,-40.14783638153148,605.9000000000001
4418,-40.147836381531505,-44.58868952864364,605.9000000000001
4419,-35.267115137548394,-48.54101966249684,605.9000000000001
4420,-30.00000000000003,-51.961524227066306,605.9000000000001
4421,-24.404198584548052,-54.81272745855603,605.9000000000001
4422,-18.541019662496854,-57.06339097770921,605.9000000000001
4423,-12.474701449065588,-58.688856044028334,605.9000000000001
4424,-6.271707796059254,-59.6713137220964,605.9000000000001
4425,-1.1021821192326178e-14,-60.0,605.9000000000001
4426,6.271707796059179,-59.67131372209641,605.9000000000001
4427,12.474701449065513,-58.68885604402835,605.9000000000001
4428,18.541019662496833,-57.06339097770922,605.9000000000001
4429,24.404198584547984,-54.81272745855607,605.9000000000001
4430,29.99999999999996,-51.96152422706634,605.9000000000001
4431,35.26711513754837,-48.54101966249685,605.9000000000001
4432,40.14783638153147,-44.58868952864368,605.9000000000001
4433,44.58868952864362,-40.147836381531526,605.9000000000001
4434,48.54101966249684,-35.2671151375484,605.9000000000001
4435,51.961524227066306,-30.00000000000003,605.9000000000001
4436,54.81272745855603,-24.404198584548055,605.9000000000001
4437,57.06339097770921,-18.541019662496858,605.9000000000001
4438,58.688856044028334,-12.474701449065591,605.9000000000001
4439,59.6713137220964,-6.271707796059259,605.9000000000001
4440,60.0,0.0,614.2
4441,59.6713137220964,6.271707796059207,614.2
4442,58.68885604402834,12.47470144906556,614.2
4443,57.06339097770921,18.541019662496844,614.2
4444,54.812727458556054,24.40419858454801,614.2
4445,51.96152422706632,29.999999999999996,614.2
4446,48.54101966249685,35.26711513754839,614.2
4447,44.58868952864366,40.14783638153149,614.2
4448,40.14783638153149,44.58868952864365,614.2
4449,35.26711513754839,48.54101966249685,614.2
4450,30.000000000000007,51.96152422706631,614.2
4451,24.404198584548023,54.812727458556054,614.2
4452,18.541019662496847,57.06339097770921,614.2
4453,12.474701449065567,58.688856044028334,614.2
4454,6.2717077960592205,59.6713137220964,614.2
4455,3.67394039744206e-15,60.0,614.2
4456,-6.2717077960592,59.67131372209641,614.2
4457,-12.474701449065547,58.68885604402834,614.2
4458,-18.54101966249684,57.06339097770922,614.2
4459,-24.404198584548002,54.81272745855606,614.2
4460,-29.999999999999986,51.96152422706632,614.2
4461,-35.26711513754838,48.54101966249685,614.2
4462,-40.14783638153148,44.58868952864367,614.2
4463,-44.58868952864364,40.1478363815315,614.2
4464,-48.54101966249684,35.267115137548394,614.2
4465,-51.961524227066306,30.00000000000002,614.2
4466,-54.81272745855605,24.404198584548027,614.2
4467,-57.06339097770921,18.54101966249685,614.2
4468,-58.688856044028334,12.474701449065584,614.2
4469,-59.6713137220964,6.271707796059224,614.2
4470,-60.0,7.34788079488412e-15,614.2
4471,-59.67131372209641,-6.271707796059183,614.2
4472,-58.68885604402834,-12.474701449065543,614.2
4473,-57.06339097770922,-18.541019662496836,614.2
4474,-54.81272745855607,-24.404198584547988,614.2
4475,-51.96152422706633,-29.999999999999982,614.2
4476,-48.54101966249685,-35.26711513754838,614.2
4477,-44.58868952864368,-40.14783638153148,614.2
4478,-40.147836381531505,-44.58868952864364,614.2
4479,-35.267115137548394,-48.54101966249684,614.2
4480,-30.00000000000003,-51.961524227066306,614.2
4481,-24.404198584548052,-54.81272745855603,614.2
4482,-18.541019662496854,-57.06339097770921,614.2
4483,-12.474701449065588,-58.688856044028334,614.2
4484,-6.271707796059254,-59.6713137220964,614.2
4485,-1.1021821192326178e-14,-60.0,614.2
4486,6.271707796059179,-59.67131372209641,614.2
4487,12.474701449065513,-58.68885604402835,614.2
4488,18.541019662496833,-57.06339097770922,614.2
4489,24.404198584547984,-54.81272745855607,614.2
4490,29.99999999999996,-51.96152422706634,614.2
4491,35.26711513754837,-48.54101966249685,614.2
4492,40.14783638153147,-44.58868952864368,614.2
4493,44.58868952864362,-40.147836381531526,614.2
4494,48.54101966249684,-35.2671151375484,614.2
4495,51.961524227066306,-30.00000000000003,614.2
4496,54.81272745855603,-24.404198584548055,614.2
4497,57.06339097770921,-18.541019662496858,614.2
4498,58.688856044028334,-12.474701449065591,614.2
4499,59.6713137220964,-6.271707796059259,614.2
4500,60.0,0.0,622.5
4501,59.6713137220964,6.271707796059207,622.5
4502,58.68885604402834,12.47470144906556,622.5
4503,57.06339097770921,18.541019662496844,622.5
4504,54.812727458556054,24.40419858454801,622.5
4505,51.96152422706632,29.999999999999996,622.5
4506,48.54101966249685,35.26711513754839,622.5
4507,44.58868952864366,40.14783638153149,622.5
4508,40.14783638153149,44.58868952864365,622.5
4509,35.26711513754839,48.54101966249685,622.5
4510,30.000000000000007,51.96152422706631,622.5
4511,24.404198584548023,54.812727458556054,622.5
4512,18.541019662496847,57.06339097770921,622.5
4513,12.474701449065567,58.688856044028334,622.5
4514,6.2717077960592205,59.6713137220964,622.5
4515,3.67394039744206e-15,60.0,622.5
4516,-6.2717077960592,59.67131372209641,622.5
4517,-12.474701449065547,58.68885604402834,622.5
4518,-18.54101966249684,57.06339097770922,622.5
4519,-24.404198584548002,54.81272745855606,622.5
4520,-29.999999999999986,51.96152422706632,622.5
4521,-35.26711513754838,48.54101966249685,622.5
4522,-40.14783638153148,44.58868952864367,622.5
4523,-44.58868952864364,40.1478363815315,622.5
4524,-48.54101966249684,35.267115137548394,622.5
4525,-51.961524227066306,30.00000000000002,622.5
4526,-54.81272745855605,24.404198584548027,622.5
4527,-57.06339097770921,18.54101966249685,622.5
4528,-58.688856044028334,12.474701449065584,622.5
4529,-59.6713137220964,6.271707796059224,622.5
4530,-60.0,7.34788079488412e-15,622.5
4531,-59.67131372209641,-6.271707796059183,622.5
4532,-58.68885604402834,-12.474701449065543,622.5
4533,-57.06339097770922,-18.541019662496836,622.5
4534,-54.81272745855607,-24.404198584547988,622.5
4535,-51.96152422706633,-29.999999999999982,622.5
4536,-48.54101966249685,-35.26711513754838,622.5
4537,-44.58868952864368,-40.14783638153148,622.5
4538,-40.147836381531505,-44.58868952864364,622.5
4539,-35.267115137548394,-48.54101966249684,622.5
4540,-30.00000000000003,-51.961524227066306,622.5
4541,-24.404198584548052,-54.81272745855603,622.5
4542,-18.541019662496854,-57.06339097770921,622.5
4543,-12.474701449065588,-58.688856044028334,622.5
4544,-6.271707796059254,-59.6713137220964,622.5
4545,-1.1021821192326178e-14,-60.0,622.5
4546,6.271707796059179,-59.67131372209641,622.5
4547,12.474701449065513,-58.68885604402835,622.5
4548,18.541019662496833,-57.06339097770922,622.5
4549,24.404198584547984,-54.81272745855607,622.5
4550,29.99999999999996,-51.96152422706634,622.5
4551,35.26711513754837,-48.54101966249685,622.5
4552,40.14783638153147,-44.58868952864368,622.5
4553,44.58868952864362,-40.147836381531526,622.5
4554,48.54101966249684,-35.2671151375484,622.5
4555,51.961524227066306,-30.00000000000003,622.5
4556,54.81272745855603,-24.404198584548055,622.5
4557,57.06339097770921,-18.541019662496858,622.5
4558,58.688856044028334,-12.474701449065591,622.5
4559,59.6713137220964,-6.271707796059259,622.5
4560,60.0,0.0,630.8000000000001
4561,59.6713137220964,6.271707796059207,630.8000000000001
4562,58.68885604402834,12.47470144906556,630.8000000000001
4563,57.06339097770921,18.541019662496844,630.8000000000001
4564,54.812727458556054,24.40419858454801,630.8000000000001
4565,51.96152422706632,29.999999999999996,630.8000000000001
4566,48.54101966249685,35.26711513754839,630.8000000000001
4567,44.58868952864366,40.14783638153149,630.8000000000001
4568,40.14783638153149,44.58868952864365,630.8000000000001
4569,35.26711513754839,48.54101966249685,630.8000000000001
4570,30.000000000000007,51.96152422706631,630.8000000000001
4571,24.404198584548023,54.812727458556054,630.8000000000001
4572,18.541019662496847,57.06339097770921,630.8000000000001
4573,12.474701449065567,58.688856044028334,630.8000000000001
4574,6.2717077960592205,59.6713137220964,630.8000000000001
4575,3.67394039744206e-15,60.0,630.8000000000001
4576,-6.2717077960592,59.67131372209641,630.8000000000001
4577,-12.474701449065547,58.68885604402834,630.8000000000001
4578,-18.54101966249684,57.06339097770922,630.8000000000001
4579,-24.404198584548002,54.81272745855606,630.8000000000001
4580,-29.999999999999986,51.96152422706632,630.8000000000001
4581,-35.26711513754838,48.54101966249685,630.8000000000001
4582,-40.14783638153148,44.58868952864367,630.8000000000001
4583,-44.58868952864364,40.1478363815315,630.8000000000001
4584,-48.54101966249684,35.267115137548394,630.8000000000001
4585,-51.961524227066306,30.00000000000002,630.8000000000001
4586,-54.81272745855605,24.404198584548027,630.8000000000001
4587,-57.06339097770921,18.54101966249685,630.8000000000001
4588,-58.688856044028334,12.474701449065584,630.8000000000001
4589,-59.6713137220964,6.271707796059224,630.8000000000001
4590,-60.0,7.34788079488412e-15,630.8000000000001
4591,-59.67131372209641,-6.271707796059183,630.8000000000001
4592,-58.68885604402834,-12.474701449065543,630.8000000000001
4593,-57.06339097770922,-18.541019662496836,630.8000000000001
4594,-54.81272745855607,-24.404198584547988,630.8000000000001
4595,-51.96152422706633,-29.999999999999982,630.8000000000001
4596,-48.54101966249685,-35.26711513754838,630.8000000000001
4597,-44.58868952864368,-40.14783638153148,630.8000000000001
4598,-40.147836381531505,-44.58868952864364,630.8000000000001
4599,-35.267115137548394,-48.54101966249684,630.8000000000001
4600,-30.00000000000003,-51.961524227066306,630.8000000000001
4601,-24.404198584548052,-54.81272745855603,630.8000000000001
4602,-18.541019662496854,-57.06339097770921,630.8000000000001
4603,-12.474701449065588,-58.688856044028334,630.8000000000001
4604,-6.271707796059254,-59.6713137220964,630.8000000000001
4605,-1.1021821192326178e-14,-60.0,630.8000000000001
4606,6.271707796059179,-59.67131372209641,630.8000000000001
4607,12.474701449065513,-58.68885604402835,630.8000000000001
4608,18.541019662496833,-57.06339097770922,630.8000000000001
4609,24.404198584547984,-54.81272745855607,630.8000000000001
4610,29.99999999999996,-51.96152422706634,630.8000000000001
4611,35.26711513754837,-48.54101966249685,630.8000000000001
4612,40.14783638153147,-44.58868952864368,630.8000000000001
4613,44.58868952864362,-40.147836381531526,630.8000000000001
4614,48.54101966249684,-35.2671151375484,630.8000000000001
4615,51.961524227066306,-30.00000000000003,630.8000000000001
4616,54.81272745855603,-24.404198584548055,630.8000000000001
4617,57.06339097770921,-18.541019662496858,630.8000000000001
4618,58.688856044028334,-12.474701449065591,630.8000000000001
4619,59.6713137220964,-6.271707796059259,630.8000000000001
4620,60.0,0.0,639.1
4621,59.6713137220964,6.271707796059207,639.1
4622,58.68885604402834,12.47470144906556,639.1
4623,57.06339097770921,18.541019662496844,639.1
4624,54.812727458556054,24.40419858454801,639.1
4625,51.96152422706632,29.999999999999996,639.1
4626,48.54101966249685,35.26711513754839,639.1
4627,44.58868952864366,40.14783638153149,639.1
4628,40.14783638153149,44.58868952864365,639.1
4629,35.26711513754839,48.54101966249685,639.1
4630,30.000000000000007,51.96152422706631,639.1
4631,24.404198584548023,54.812727458556054,639.1
4632,18.541019662496847,57.06339097770921,639.1
4633,12.474701449065567,58.688856044028334,639.1
4634,6.2717077960592205,59.6713137220964,639.1
4635,3.67394039744206e-15,60.0,639.1
4636,-6.2717077960592,59.67131372209641,639.1
4637,-12.474701449065547,58.68885604402834,639.1
4638,-18.54101966249684,57.06339097770922,639.1
4639,-24.404198584548002,54.81272745855606,639.1
4640,-29.999999999999986,51.96152422706632,639.1
4641,-35.26711513754838,48.54101966249685,639.1
4642,-40.14783638153148,44.58868952864367,639.1
4643,-44.58868952864364,40.1478363815315,639.1
4644,-48.54101966249684,35.267115137548394,639.1
4645,-51.961524227066306,30.00000000000002,639.1
4646,-54.81272745855605,24.404198584548027,639.1
4647,-57.06339097770921,18.54101966249685,639.1
4648,-58.688856044028334,12.474701449065584,639.1
4649,-59.6713137220964,6.271707796059224,639.1
4650,-60.0,7.34788079488412e-15,639.1
4651,-59.67131372209641,-6.271707796059183,639.1
4652,-58.68885604402834,-12.474701449065543,639.1
4653,-57.06339097770922,-18.541019662496836,639.1
4654,-54.81272745855607,-24.404198584547988,639.1
4655,-51.96152422706633,-29.999999999999982,639.1
4656,-48.54101966249685,-35.26711513754838,639.1
4657,-44.58868952864368,-40.14783638153148,639.1
4658,-40.147836381531505,-44.58868952864364,639.1
4659,-35.267115137548394,-48.54101966249684,639.1
4660,-30.00000000000003,-51.961524227066306,639.1
4661,-24.404198584548052,-54.81272745855603,639.1
4662,-18.541019662496854,-57.06339097770921,639.1
4663,-12.474701449065588,-58.688856044028334,639.1
4664,-6.271707796059254,-59.6713137220964,639.1
4665,-1.1021821192326178e-14,-60.0,639.1
4666,6.271707796059179,-59.67131372209641,639.1
4667,12.474701449065513,-58.68885604402835,639.1
4668,18.541019662496833,-57.06339097770922,639.1
4669,24.404198584547984,-54.81272745855607,639.1
4670,29.99999999999996,-51.96152422706634,639.1
4671,35.26711513754837,-48.54101966249685,639.1
4672,40.14783638153147,-44.58868952864368,639.1
4673,44.58868952864362,-40.147836381531526,639.1
4674,48.54101966249684,-35.2671151375484,639.1
4675,51.961524227066306,-30.00000000000003,639.1
4676,54.81272745855603,-24.404198584548055,639.1
4677,57.06339097770921,-18.541019662496858,639.1
4678,58.688856044028334,-12.474701449065591,639.1
4679,59.6713137220964,-6.271707796059259,639.1
4680,60.0,0.0,647.4000000000001
4681,59.6713137220964,6.271707796059207,647.4000000000001
4682,58.68885604402834,12.47470144906556,647.4000000000001
4683,57.06339097770921,18.541019662496844,647.4000000000001
4684,54.812727458556054,24.40419858454801,647.4000000000001
4685,51.96152422706632,29.999999999999996,647.4000000000001
4686,48.54101966249685,35.26711513754839,647.4000000000001
4687,44.58868952864366,40.14783638153149,647.4000000000001
4688,40.14783638153149,44.58868952864365,647.4000000000001
4689,35.26711513754839,48.54101966249685,647.4000000000001
4690,30.000000000000007,51.96152422706631,647.4000000000001
4691,24.404198584548023,54.812727458556054,647.4000000000001
4692,18.541019662496847,57.06339097770921,647.4000000000001
4693,12.474701449065567,58.688856044028334,647.4000000000001
4694,6.2717077960592205,59.6713137220964,647.4000000000001
4695,3.67394039744206e-15,60.0,647.4000000000001
4696,-6.2717077960592,59.67131372209641,647.4000000000001
4697,-12.474701449065547,58.68885604402834,647.4000000000001
4698,-18.54101966249684,57.06339097770922,647.4000000000001
4699,-24.404198584548002,54.81272745855606,647.4000000000001
4700,-29.999999999999986,51.96152422706632,647.4000000000001
4701,-35.26711513754838,48.54101966249685,647.4000000000001
4702,-40.14783638153148,44.58868952864367,647.4000000000001
4703,-44.58868952864364,40.1478363815315,647.4000000000001
4704,-48.54101966249684,35.267115137548394,647.4000000000001
4705,-51.961524227066306,30.00000000000002,647.4000000000001
4706,-54.81272745855605,24.404198584548027,647.4000000000001
4707,-57.06339097770921,18.54101966249685,647.4000000000001
4708,-58.688856044028334,12.474701449065584,647.4000000000001
4709,-59.6713137220964,6.271707796059224,647.4000000000001
4710,-60.0,7.34788079488412e-15,647.4000000000001
4711,-59.67131372209641,-6.271707796059183,647.4000000000001
4712,-58.68885604402834,-12.474701449065543,647.4000000000001
4713,-57.06339097770922,-18.541019662496836,647.4000000000001
4714,-54.81272745855607,-24.404198584547988,647.4000000000001
4715,-51.96152422706633,-29.999999999999982,647.4000000000001
4716,-48.54101966249685,-35.26711513754838,647.4000000000001
4717,-44.58868952864368,-40.14783638153148,647.4000000000001
4718,-40.147836381531505,-44.58868952864364,647.4000000000001
4719,-35.267115137548394,-48.54101966249684,647.4000000000001
4720,-30.00000000000003,-51.961524227066306,647.4000000000001
4721,-24.404198584548052,-54.81272745855603,647.4000000000001
4722,-18.541019662496854,-57.06339097770921,647.4000000000001
4723,-12.474701449065588,-58.688856044028334,647.4000000000001
4724,-6.271707796059254,-59.6713137220964,647.4000000000001
4725,-1.1021821192326178e-14,-60.0,647.4000000000001
4726,6.271707796059179,-59.67131372209641,647.4000000000001
4727,12.474701449065513,-58.68885604402835,647.4000000000001
4728,18.541019662496833,-57.06339097770922,647.4000000000001
4729,24.404198584547984,-54.81272745855607,647.4000000000001
4730,29.99999999999996,-51.96152422706634,647.4000000000001
4731,35.26711513754837,-48.54101966249685,647.4000000000001
4732,40.14783638153147,-44.58868952864368,647.4000000000001
4733,44.58868952864362,-40.147836381531526,647.4000000000001
4734,48.54101966249684,-35.2671151375484,647.4000000000001
4735,51.961524227066306,-30.00000000000003,647.4000000000001
4736,54.81272745855603,-24.404198584548055,647.4000000000001
4737,57.06339097770921,-18.541019662496858,647.4000000000001
4738,58.688856044028334,-12.474701449065591,647.4000000000001
4739,59.6713137220964,-6.271707796059259,647.4000000000001
4740,60.0,0.0,655.7
4741,59.6713137220964,6.271707796059207,655.7
4742,58.68885604402834,12.47470144906556,655.7
4743,57.06339097770921,18.541019662496844,655.7
4744,54.812727458556054,24.40419858454801,655.7
4745,51.96152422706632,29.999999999999996,655.7
4746,48.54101966249685,35.26711513754839,655.7
4747,44.58868952864366,40.14783638153149,655.7
4748,40.14783638153149,44.58868952864365,655.7
4749,35.26711513754839,48.54101966249685,655.7
4750,30.000000000000007,51.96152422706631,655.7
4751,24.404198584548023,54.812727458556054,655.7
4752,18.541019662496847,57.06339097770921,655.7
4753,12.474701449065567,58.688856044028334,655.7
4754,6.2717077960592205,59.6713137220964,655.7
4755,3.67394039744206e-15,60.0,655.7
4756,-6.2717077960592,59.67131372209641,655.7
4757,-12.474701449065547,58.68885604402834,655.7
4758,-18.54101966249684,57.06339097770922,655.7
4759,-24.404198584548002,54.81272745855606,655.7
4760,-29.999999999999986,51.96152422706632,655.7
4761,-35.26711513754838,48.54101966249685,655.7
4762,-40.14783638153148,44.58868952864367,655.7
4763,-44.58868952864364,40.1478363815315,655.7
4764,-48.54101966249684,35.267115137548394,655.7
4765,-51.961524227066306,30.00000000000002,655.7
4766,-54.81272745855605,24.404198584548027,655.7
4767,-57.06339097770921,18.54101966249685,655.7
4768,-58.688856044028334,12.474701449065584,655.7
4769,-59.6713137220964,6.271707796059224,655.7
4770,-60.0,7.34788079488412e-15,655.7
4771,-59.67131372209641,-6.271707796059183,655.7
4772,-58.68885604402834,-12.474701449065543,655.7
4773,-57.06339097770922,-18.541019662496836,655.7
4774,-54.81272745855607,-24.404198584547988,655.7
4775,-51.96152422706633,-29.999999999999982,655.7
4776,-48.54101966249685,-35.26711513754838,655.7
4777,-44.58868952864368,-40.14783638153148,655.7
4778,-40.147836381531505,-44.58868952864364,655.7
4779,-35.267115137548394,-48.54101966249684,655.7
4780,-30.00000000000003,-51.961524227066306,655.7
4781,-24.404198584548052,-54.81272745855603,655.7
4782,-18.541019662496854,-57.06339097770921,655.7
4783,-12.474701449065588,-58.688856044028334,655.7
4784,-6.271707796059254,-59.6713137220964,655.7
4785,-1.1021821192326178e-14,-60.0,655.7
4786,6.271707796059179,-59.67131372209641,655.7
4787,12.474701449065513,-58.68885604402835,655.7
4788,18.541019662496833,-57.06339097770922,655.7
4789,24.404198584547984,-54.81272745855607,655.7
4790,29.99999999999996,-51.96152422706634,655.7
4791,35.26711513754837,-48.54101966249685,655.7
4792,40.14783638153147,-44.58868952864368,655.7
4793,44.58868952864362,-40.147836381531526,655.7
4794,48.54101966249684,-35.2671151375484,655.7
4795,51.961524227066306,-30.00000000000003,655.7
4796,54.81272745855603,-24.404198584548055,655.7
4797,57.06339097770921,-18.541019662496858,655.7
4798,58.688856044028334,-12.474701449065591,655.7
4799,59.6713137220964,-6.271707796059259,655.7
4800,60.0,0.0,664.0
4801,59.6713137220964,6.271707796059207,664.0
4802,58.68885604402834,12.47470144906556,664.0
4803,57.06339097770921,18.541019662496844,664.0
4804,54.812727458556054,24.40419858454801,664.0
4805,51.96152422706632,29.999999999999996,664.0
4806,48.54101966249685,35.26711513754839,664.0
4807,44.58868952864366,40.14783638153149,664.0
4808,40.14783638153149,44.58868952864365,664.0
4809,35.26711513754839,48.54101966249685,664.0
4810,30.000000000000007,51.96152422706631,664.0
4811,24.404198584548023,54.812727458556054,664.0
4812,18.541019662496847,57.06339097770921,664.0
4813,12.474701449065567,58.688856044028334,664.0
4814,6.2717077960592205,59.6713137220964,664.0
4815,3.67394039744206e-15,60.0,664.0
4816,-6.2717077960592,59.67131372209641,664.0
4817,-12.474701449065547,58.68885604402834,664.0
4818,-18.54101966249684,57.06339097770922,664.0
4819,-24.404198584548002,54.81272745855606,664.0
4820,-29.999999999999986,51.96152422706632,664.0
4821,-35.26711513754838,48.54101966249685,664.0
4822,-40.14783638153148,44.58868952864367,664.0
4823,-44.58868952864364,40.1478363815315,664.0
4824,-48.54101966249684,35.267115137548394,664.0
4825,-51.961524227066306,30.00000000000002,664.0
4826,-54.81272745855605,24.404198584548027,664.0
4827,-57.06339097770921,18.54101966249685,664.0
4828,-58.688856044028334,12.474701449065584,664.0
4829,-59.6713137220964,6.271707796059224,664.0
4830,-60.0,7.34788079488412e-15,664.0
4831,-59.67131372209641,-6.271707796059183,664.0
4832,-58.68885604402834,-12.474701449065543,664.0
4833,-57.06339097770922,-18.541019662496836,664.0
4834,-54.81272745855607,-24.404198584547988,664.0
4835,-51.96152422706633,-29.999999999999982,664.0
4836,-48.54101966249685,-35.26711513754838,664.0
4837,-44.58868952864368,-40.14783638153148,664.0
4838,-40.147836381531505,-44.58868952864364,664.0
4839,-35.267115137548394,-48.54101966249684,664.0
4840,-30.00000000000003,-51.961524227066306,664.0
4841,-24.404198584548052,-54.81272745855603,664.0
4842,-18.541019662496854,-57.06339097770921,664.0
4843,-12.474701449065588,-58.688856044028334,664.0
4844,-6.271707796059254,-59.6713137220964,664.0
4845,-1.1021821192326178e-14,-60.0,664.0
4846,6.271707796059179,-59.67131372209641,664.0
4847,12.474701449065513,-58.68885604402835,664.0
4848,18.541019662496833,-57.06339097770922,664.0
4849,24.404198584547984,-54.81272745855607,664.0
4850,29.99999999999996,-51.96152422706634,664.0
4851,35.26711513754837,-48.54101966249685,664.0
4852,40.14783638153147,-44.58868952864368,664.0
4853,44.58868952864362,-40.147836381531526,664.0
4854,48.54101966249684,-35.2671151375484,664.0
4855,51.961524227066306,-30.00000000000003,664.0
4856,54.81272745855603,-24.404198584548055,664.0
4857,57.06339097770921,-18.541019662496858,664.0
4858,58.688856044028334,-12.474701449065591,664.0
4859,59.6713137220964,-6.271707796059259,664.0
4860,60.0,0.0,672.3000000000001
4861,59.6713137220964,6.271707796059207,672.3000000000001
4862,58.68885604402834,12.47470144906556,672.3000000000001
4863,57.06339097770921,18.541019662496844,672.3000000000001
4864,54.812727458556054,24.40419858454801,672.3000000000001
4865,51.96152422706632,29.999999999999996,672.3000000000001
4866,48.54101966249685,35.26711513754839,672.3000000000001
4867,44.58868952864366,40.14783638153149,672.3000000000001
4868,40.14783638153149,44.58868952864365,672.3000000000001
4869,35.26711513754839,48.54101966249685,672.3000000000001
4870,30.000000000000007,51.96152422706631,672.3000000000001
4871,24.404198584548023,54.812727458556054,672.3000000000001
4872,18.541019662496847,57.06339097770921,672.3000000000001
4873,12.474701449065567,58.688856044028334,672.3000000000001
4874,6.2717077960592205,59.6713137220964,672.3000000000001
4875,3.67394039744206e-15,60.0,672.3000000000001
4876,-6.2717077960592,59.67131372209641,672.3000000000001
4877,-12.474701449065547,58.68885604402834,672.3000000000001
4878,-18.54101966249684,57.06339097770922,672.3000000000001
4879,-24.404198584548002,54.81272745855606,672.3000000000001
4880,-29.999999999999986,51.96152422706632,672.3000000000001
4881,-35.26711513754838,48.54101966249685,672.3000000000001
4882,-40.14783638153148,44.58868952864367,672.3000000000001
4883,-44.58868952864364,40.1478363815315,672.3000000000001
4884,-48.54101966249684,35.267115137548394,672.3000000000001
4885,-51.961524227066306,30.00000000000002,672.3000000000001
4886,-54.81272745855605,24.404198584548027,672.3000000000001
4887,-57.06339097770921,18.54101966249685,672.3000000000001
4888,-58.688856044028334,12.474701449065584,672.3000000000001
4889,-59.6713137220964,6.271707796059224,672.3000000000001
4890,-60.0,7.34788079488412e-15,672.3000000000001
4891,-59.67131372209641,-6.271707796059183,672.3000000000001
4892,-58.68885604402834,-12.474701449065543,672.3000000000001
4893,-57.06339097770922,-18.541019662496836,672.3000000000001
4894,-54.81272745855607,-24.404198584547988,672.3000000000001
4895,-51.96152422706633,-29.999999999999982,672.3000000000001
4896,-48.54101966249685,-35.26711513754838,672.3000000000001
4897,-44.58868952864368,-40.14783638153148,672.3000000000001
4898,-40.147836381531505,-44.58868952864364,672.3000000000001
4899,-35.267115137548394,-48.54101966249684,672.3000000000001
4900,-30.00000000000003,-51.961524227066306,672.3000000000001
4901,-24.404198584548052,-54.81272745855603,672.3000000000001
4902,-18.541019662496854,-57.06339097770921,672.3000000000001
4903,-12.474701449065588,-58.688856044028334,672.3000000000001
4904,-6.271707796059254,-59.6713137220964,672.3000000000001
4905,-1.1021821192326178e-14,-60.0,672.3000000000001
4906,6.271707796059179,-59.67131372209641,672.3000000000001
4907,12.474701449065513,-58.68885604402835,672.3000000000001
4908,18.541019662496833,-57.06339097770922,672.3000000000001
4909,24.404198584547984,-54.81272745855607,672.3000000000001
4910,29.99999999999996,-51.96152422706634,672.3000000000001
4911,35.26711513754837,-48.54101966249685,672.3000000000001
4912,40.14783638153147,-44.58868952864368,672.3000000000001
4913,44.58868952864362,-40.147836381531526,672.3000000000001
4914,48.54101966249684,-35.2671151375484,672.3000000000001
4915,51.961524227066306,-30.00000000000003,672.3000000000001
4916,54.81272745855603,-24.404198584548055,672.3000000000001
4917,57.06339097770921,-18.541019662496858,672.3000000000001
4918,58.688856044028334,-12.474701449065591,672.3000000000001
4919,59.6713137220964,-6.271707796059259,672.3000000000001
4920,60.0,0.0,680.6
4921,59.6713137220964,6.271707796059207,680.6
4922,58.68885604402834,12.47470144906556,680.6
4923,57.06339097770921,18.541019662496844,680.6
4924,54.812727458556054,24.40419858454801,680.6
4925,51.96152422706632,29.999999999999996,680.6
4926,48.54101966249685,35.26711513754839,680.6
4927,44.58868952864366,40.14783638153149,680.6
4928,40.14783638153149,44.58868952864365,680.6
4929,35.26711513754839,48.54101966249685,680.6
4930,30.000000000000007,51.96152422706631,680.6
4931,24.404198584548023,54.812727458556054,680.6
4932,18.541019662496847,57.06339097770921,680.6
4933,12.474701449065567,58.688856044028334,680.6
4934,6.2717077960592205,59.6713137220964,680.6
4935,3.67394039744206e-15,60.0,680.6
4936,-6.2717077960592,59.67131372209641,680.6
4937,-12.474701449065547,58.68885604402834,680.6
4938,-18.54101966249684,57.06339097770922,680.6
4939,-24.404198584548002,54.81272745855606,680.6
4940,-29.999999999999986,51.96152422706632,680.6
4941,-35.26711513754838,48.54101966249685,680.6
4942,-40.14783638153148,44.58868952864367,680.6
4943,-44.58868952864364,40.1478363815315,680.6
4944,-48.54101966249684,35.267115137548394,680.6
4945,-51.961524227066306,30.00000000000002,680.6
4946,-54.81272745855605,24.404198584548027,680.6
4947,-57.06339097770921,18.54101966249685,680.6
4948,-58.688856044028334,12.474701449065584,680.6
4949,-59.6713137220964,6.271707796059224,680.6
4950,-60.0,7.34788079488412e-15,680.6
4951,-59.67131372209641,-6.271707796059183,680.6
4952,-58.68885604402834,-12.474701449065543,680.6
4953,-57.06339097770922,-18.541019662496836,680.6
4954,-54.81272745855607,-24.404198584547988,680.6
4955,-51.96152422706633,-29.999999999999982,680.6
4956,-48.54101966249685,-35.26711513754838,680.6
4957,-44.58868952864368,-40.14783638153148,680.6
4958,-40.147836381531505,-44.58868952864364,680.6
4959,-35.267115137548394,-48.54101966249684,680.6
4960,-30.00000000000003,-51.961524227066306,680.6
4961,-24.404198584548052,-54.81272745855603,680.6
4962,-18.541019662496854,-57.06339097770921,680.6
4963,-12.474701449065588,-58.688856044028334,680.6
4964,-6.271707796059254,-59.6713137220964,680.6
